"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
279,"1","bulbasaur","2023-12-24T14:08:43.756469Z",176,"/data/upload/6/83bc2144-00000180.jpg",0.986,"2023-12-24T14:08:43.756469Z"
280,"1","bulbasaur","2023-12-24T14:08:45.796146Z",177,"/data/upload/6/05cd6d67-00000181.jpg",1.471,"2023-12-24T14:08:45.796146Z"
281,"1","bulbasaur","2023-12-24T14:08:47.182563Z",178,"/data/upload/6/9535a31a-00000182.jpg",1.146,"2023-12-24T14:08:47.182563Z"
282,"1","bulbasaur","2023-12-24T14:08:48.810191Z",179,"/data/upload/6/383bb13c-00000183.jpg",1.1,"2023-12-24T14:08:48.810191Z"
283,"1","bulbasaur","2023-12-24T14:08:49.826834Z",180,"/data/upload/6/802ee327-00000184.jpg",0.777,"2023-12-24T14:08:49.826834Z"
284,"1","bulbasaur","2023-12-24T14:08:51.531362Z",181,"/data/upload/6/8c1b8f7d-00000185.jpg",1.164,"2023-12-24T14:08:51.531362Z"
285,"1","bulbasaur","2023-12-24T14:08:52.527188Z",182,"/data/upload/6/10ffde62-00000186.jpg",0.741,"2023-12-24T14:08:52.527188Z"
286,"1","bulbasaur","2023-12-24T14:08:54.052310Z",183,"/data/upload/6/8ace8484-00000187.jpg",0.963,"2023-12-24T14:08:54.052310Z"
287,"1","bulbasaur","2023-12-24T14:08:55.009116Z",184,"/data/upload/6/cabd0daf-00000188.jpg",0.714,"2023-12-24T14:08:55.009116Z"
288,"1","bulbasaur","2023-12-24T14:08:56.445480Z",185,"/data/upload/6/2b9ad363-00000189.jpg",0.888,"2023-12-24T14:08:56.445480Z"
289,"1","bulbasaur","2023-12-24T14:08:57.524957Z",186,"/data/upload/6/c51239c4-00000190.jpg",0.845,"2023-12-24T14:08:57.524957Z"
290,"1","bulbasaur","2023-12-24T14:08:59.024067Z",187,"/data/upload/6/5e87277d-00000191.jpg",0.956,"2023-12-24T14:08:59.024067Z"
291,"1","bulbasaur","2023-12-24T14:09:00.235356Z",188,"/data/upload/6/529e0e59-00000192.jpg",0.978,"2023-12-24T14:09:00.235356Z"
292,"1","bulbasaur","2023-12-24T14:09:01.884650Z",189,"/data/upload/6/b0829177-00000193.jpg",1.086,"2023-12-24T14:09:01.884650Z"
293,"1","bulbasaur","2023-12-24T14:09:02.903806Z",190,"/data/upload/6/2b6cd44b-00000194.jpg",0.783,"2023-12-24T14:09:02.903806Z"
294,"1","bulbasaur","2023-12-24T14:09:04.771716Z",191,"/data/upload/6/09b25320-00000195.jpg",1.353,"2023-12-24T14:09:04.771716Z"
295,"1","bulbasaur","2023-12-24T14:09:06.135322Z",192,"/data/upload/6/80ec3f6f-00000196.jpg",1.114,"2023-12-24T14:09:06.135322Z"
296,"1","bulbasaur","2023-12-24T14:09:07.879850Z",193,"/data/upload/6/a538e564-00000197.jpg",1.204,"2023-12-24T14:09:07.879850Z"
297,"1","bulbasaur","2023-12-24T14:09:09.606933Z",194,"/data/upload/6/9694b7a9-00000198.jpg",1.491,"2023-12-24T14:09:09.606933Z"
298,"1","bulbasaur","2023-12-24T14:09:11.606484Z",195,"/data/upload/6/35c950c0-00000199.jpg",1.444,"2023-12-24T14:09:11.606484Z"
299,"1","bulbasaur","2023-12-24T14:09:13.466799Z",196,"/data/upload/6/4f60a94d-00000200.jpg",1.626,"2023-12-24T14:09:13.466799Z"
300,"1","bulbasaur","2023-12-24T14:09:17.241814Z",197,"/data/upload/6/7621b647-00000201.jpg",3.215,"2023-12-24T14:09:17.241814Z"
301,"1","bulbasaur","2023-12-24T14:09:18.531361Z",198,"/data/upload/6/507ad082-00000202.jpg",1.057,"2023-12-24T14:09:18.531361Z"
302,"1","bulbasaur","2023-12-24T14:09:20.084042Z",199,"/data/upload/6/19918d2d-00000203.jpg",1.02,"2023-12-24T14:09:20.099673Z"
303,"1","bulbasaur","2023-12-24T14:09:21.284131Z",200,"/data/upload/6/280a6364-00000204.jpg",0.877,"2023-12-24T14:09:21.284131Z"
304,"1","bulbasaur","2023-12-24T14:09:23.023287Z",201,"/data/upload/6/786b4114-00000205.jpg",1.191,"2023-12-24T14:09:23.023287Z"
305,"1","bulbasaur","2023-12-24T14:09:24.337708Z",202,"/data/upload/6/fe091fc7-00000206.jpg",1.082,"2023-12-24T14:09:24.337708Z"
306,"1","bulbasaur","2023-12-24T14:09:26.016211Z",203,"/data/upload/6/42af437c-00000207.jpg",1.146,"2023-12-24T14:09:26.016211Z"
307,"1","bulbasaur","2023-12-24T14:09:27.253824Z",204,"/data/upload/6/a0840740-00000208.jpg",0.994,"2023-12-24T14:09:27.253824Z"
308,"1","bulbasaur","2023-12-24T14:09:29.089592Z",205,"/data/upload/6/49dd1f32-00000209.jpg",1.259,"2023-12-24T14:09:29.089592Z"
309,"1","bulbasaur","2023-12-24T14:09:30.227478Z",206,"/data/upload/6/c8cb53a9-00000210.jpg",0.903,"2023-12-24T14:09:30.227478Z"
310,"1","bulbasaur","2023-12-24T14:09:31.730339Z",207,"/data/upload/6/840e3d66-00000211.jpg",0.961,"2023-12-24T14:09:31.730339Z"
311,"1","bulbasaur","2023-12-24T14:09:32.721602Z",208,"/data/upload/6/eced141f-00000212.jpg",0.747,"2023-12-24T14:09:32.721602Z"
312,"1","bulbasaur","2023-12-24T14:09:34.541996Z",209,"/data/upload/6/c7c6072a-00000213.jpg",1.263,"2023-12-24T14:09:34.541996Z"
313,"1","bulbasaur","2023-12-24T14:09:35.621154Z",210,"/data/upload/6/5b58f7c2-00000214.jpg",0.849,"2023-12-24T14:09:35.621154Z"
314,"1","bulbasaur","2023-12-24T14:09:37.911572Z",211,"/data/upload/6/2664b86e-00000215.jpg",1.757,"2023-12-24T14:09:37.911572Z"
315,"1","bulbasaur","2023-12-24T14:09:39.088568Z",212,"/data/upload/6/64918574-00000216.jpg",0.927,"2023-12-24T14:09:39.088568Z"
316,"1","squirtle","2023-12-24T14:09:41.449991Z",213,"/data/upload/6/641d0b66-00000217.jpg",6.5760000000000005,"2023-12-24T14:09:49.248363Z"
317,"1","bulbasaur","2023-12-24T14:10:00.024008Z",214,"/data/upload/6/ee559bd6-00000218.jpg",2.366,"2023-12-24T14:10:00.024008Z"
318,"1","bulbasaur","2023-12-24T14:10:01.830442Z",215,"/data/upload/6/111dee94-00000219.jpg",1.279,"2023-12-24T14:10:01.830442Z"
319,"1","bulbasaur","2023-12-24T14:10:03.247994Z",216,"/data/upload/6/f0376823-00000220.jpg",1.173,"2023-12-24T14:10:03.247994Z"
320,"1","bulbasaur","2023-12-24T14:10:04.755830Z",217,"/data/upload/6/e8ef903e-00000221.jpg",0.976,"2023-12-24T14:10:04.755830Z"
321,"1","squirtle","2023-12-24T14:10:16.779419Z",218,"/data/upload/6/c2b6bbf0-00000222.jpg",11.786,"2023-12-24T14:10:16.779419Z"
322,"1","bulbasaur","2023-12-24T14:10:18.677951Z",219,"/data/upload/6/800d9bdd-00000223.jpg",1.359,"2023-12-24T14:10:18.677951Z"
323,"1","bulbasaur","2023-12-24T14:10:19.892144Z",220,"/data/upload/6/6ca7059f-00000224.jpg",0.946,"2023-12-24T14:10:19.892144Z"
324,"1","bulbasaur","2023-12-24T14:10:21.346623Z",221,"/data/upload/6/716bae8d-00000225.jpg",0.902,"2023-12-24T14:10:21.346623Z"
325,"1","bulbasaur","2023-12-24T14:10:22.417906Z",222,"/data/upload/6/d2237372-00000226.jpg",0.842,"2023-12-24T14:10:22.417906Z"
326,"1","bulbasaur","2023-12-24T14:10:23.822454Z",223,"/data/upload/6/36001a5d-00000227.jpg",0.85,"2023-12-24T14:10:23.822454Z"
327,"1","bulbasaur","2023-12-24T14:10:25.081524Z",224,"/data/upload/6/a9feede4-00000228.jpg",0.996,"2023-12-24T14:10:25.081524Z"
328,"1","bulbasaur","2023-12-24T14:10:26.468353Z",225,"/data/upload/6/82e3e111-00000229.jpg",0.829,"2023-12-24T14:10:26.468353Z"
329,"1","bulbasaur","2023-12-24T14:10:27.557798Z",226,"/data/upload/6/02dd6538-00000230.jpg",0.86,"2023-12-24T14:10:27.557798Z"
330,"1","charmander","2023-12-24T14:10:35.978083Z",227,"/data/upload/6/49322782-00000231.jpg",7.868,"2023-12-24T14:10:35.978083Z"
331,"1","bulbasaur","2023-12-24T14:10:37.441052Z",228,"/data/upload/6/0322fd80-00000232.jpg",1.211,"2023-12-24T14:10:37.441052Z"
332,"1","bulbasaur","2023-12-24T14:10:38.834539Z",229,"/data/upload/6/0f19def3-00000233.jpg",0.846,"2023-12-24T14:10:38.834539Z"
333,"1","charmander","2023-12-24T14:10:42.455970Z",230,"/data/upload/6/64bafb77-00000234.jpg",3.381,"2023-12-24T14:10:42.455970Z"
334,"1","bulbasaur","2023-12-24T14:10:44.152383Z",231,"/data/upload/6/7734a45c-00000236.jpg",1.155,"2023-12-24T14:10:44.152383Z"
335,"1","bulbasaur","2023-12-24T14:10:45.645520Z",232,"/data/upload/6/cb7e736d-00000237.jpg",1.24,"2023-12-24T14:10:45.645520Z"
336,"1","bulbasaur","2023-12-24T14:10:47.598803Z",233,"/data/upload/6/e13d5aae-00000238.jpg",1.376,"2023-12-24T14:10:47.598803Z"
337,"1","bulbasaur","2023-12-24T14:10:48.962618Z",234,"/data/upload/6/87cda969-00000239.jpg",1.134,"2023-12-24T14:10:48.962618Z"
338,"1","charmander","2023-12-24T14:10:52.296738Z",235,"/data/upload/6/4b50e2a3-00000240.jpg",2.774,"2023-12-24T14:10:52.296738Z"
339,"1","charmander","2023-12-24T14:10:55.716881Z",236,"/data/upload/6/241d6a08-00000241.jpg",3.173,"2023-12-24T14:10:55.716881Z"
340,"1","charmander","2023-12-24T14:11:06.395749Z",237,"/data/upload/6/376cc9ea-00000242.jpg",10.121,"2023-12-24T14:11:06.395749Z"
341,"1","charmander","2023-12-24T14:11:07.896780Z",238,"/data/upload/6/daf43191-00000243.jpg",1.043,"2023-12-24T14:11:07.896780Z"
342,"1","charmander","2023-12-24T14:11:09.678675Z",239,"/data/upload/6/961adf97-00000244.jpg",1.032,"2023-12-24T14:11:09.678675Z"
343,"1","charmander","2023-12-24T14:11:10.949116Z",240,"/data/upload/6/0a98d164-00000245.jpg",0.819,"2023-12-24T14:11:10.949116Z"
344,"1","charmander","2023-12-24T14:11:16.264730Z",241,"/data/upload/6/ffadaab6-00000246.jpg",4.543,"2023-12-24T14:11:16.264730Z"
345,"1","charmander","2023-12-24T14:11:17.587979Z",242,"/data/upload/6/f66d6399-00000247.jpg",0.809,"2023-12-24T14:11:17.587979Z"
346,"1","charmander","2023-12-24T14:11:19.234335Z",243,"/data/upload/6/1ff3d50b-00000248.jpg",0.859,"2023-12-24T14:11:19.234335Z"
347,"1","charmander","2023-12-24T14:11:20.407914Z",244,"/data/upload/6/1ee67d3a-00000249.jpg",0.711,"2023-12-24T14:11:20.407914Z"
348,"1","charmander","2023-12-24T14:11:22.004095Z",245,"/data/upload/6/967a3bfd-00000250.jpg",0.828,"2023-12-24T14:11:22.004095Z"
349,"1","charmander","2023-12-24T14:11:23.141565Z",246,"/data/upload/6/247cf5e2-00000251.jpg",0.669,"2023-12-24T14:11:23.141565Z"
350,"1","charmander","2023-12-24T14:11:24.974178Z",247,"/data/upload/6/eda77a32-00000252.jpg",1.06,"2023-12-24T14:11:24.974178Z"
351,"1","charmander","2023-12-24T14:11:26.162593Z",248,"/data/upload/6/f04cecaa-00000253.jpg",0.728,"2023-12-24T14:11:26.162593Z"
352,"1","charmander","2023-12-24T14:11:27.769855Z",249,"/data/upload/6/9ca6c6c0-00000254.jpg",0.845,"2023-12-24T14:11:27.769855Z"
353,"1","charmander","2023-12-24T14:11:28.936765Z",250,"/data/upload/6/250a4330-00000255.jpg",0.707,"2023-12-24T14:11:28.936765Z"
354,"1","charmander","2023-12-24T14:11:30.455763Z",251,"/data/upload/6/91d61bc1-00000256.jpg",0.777,"2023-12-24T14:11:30.455763Z"
355,"1","charmander","2023-12-24T14:11:31.606258Z",252,"/data/upload/6/7070b51c-00000257.jpg",0.695,"2023-12-24T14:11:31.606258Z"
356,"1","charmander","2023-12-24T14:11:33.115393Z",253,"/data/upload/6/b80bcf24-00000258.jpg",0.725,"2023-12-24T14:11:33.115393Z"
357,"1","charmander","2023-12-24T14:11:34.247602Z",254,"/data/upload/6/5490607d-00000259.jpg",0.671,"2023-12-24T14:11:34.248595Z"
358,"1","charmander","2023-12-24T14:11:35.820375Z",255,"/data/upload/6/bdb39db8-00000260.jpg",0.761,"2023-12-24T14:11:35.820375Z"
359,"1","charmander","2023-12-24T14:11:37.063137Z",256,"/data/upload/6/38a0c3db-00000261.jpg",0.789,"2023-12-24T14:11:37.063137Z"
360,"1","charmander","2023-12-24T14:11:38.524875Z",257,"/data/upload/6/72369976-00000262.jpg",0.651,"2023-12-24T14:11:38.524875Z"
361,"1","charmander","2023-12-24T14:11:39.707234Z",258,"/data/upload/6/80a3fb96-00000263.jpg",0.704,"2023-12-24T14:11:39.707234Z"
362,"1","charmander","2023-12-24T14:11:41.219511Z",259,"/data/upload/6/14d586ee-00000264.jpg",0.713,"2023-12-24T14:11:41.219511Z"
363,"1","charmander","2023-12-24T14:11:43.001520Z",260,"/data/upload/6/e22e93cd-00000265.jpg",1.327,"2023-12-24T14:11:43.001520Z"
364,"1","charmander","2023-12-24T14:11:44.712922Z",261,"/data/upload/6/6941a650-00000266.jpg",0.94,"2023-12-24T14:11:44.712922Z"
365,"1","charmander","2023-12-24T14:11:46.124031Z",262,"/data/upload/6/698fa18f-00000267.jpg",0.935,"2023-12-24T14:11:46.124031Z"
366,"1","charmander","2023-12-24T14:11:47.734210Z",263,"/data/upload/6/78c1023c-00000268.jpg",0.809,"2023-12-24T14:11:47.734210Z"
367,"1","charmander","2023-12-24T14:11:48.814750Z",264,"/data/upload/6/ff7ac67f-00000269.jpg",0.601,"2023-12-24T14:11:48.814750Z"
368,"1","charmander","2023-12-24T14:11:50.357412Z",265,"/data/upload/6/2a0ad4f4-00000270.jpg",0.756,"2023-12-24T14:11:50.357412Z"
369,"1","charmander","2023-12-24T14:11:51.436146Z",266,"/data/upload/6/3a19aeba-00000271.jpg",0.611,"2023-12-24T14:11:51.436146Z"
370,"1","charmander","2023-12-24T14:11:52.973096Z",267,"/data/upload/6/81fd79c2-00000272.jpg",0.732,"2023-12-24T14:11:52.973096Z"
371,"1","charmander","2023-12-24T14:11:54.126416Z",268,"/data/upload/6/082f842c-00000273.jpg",0.683,"2023-12-24T14:11:54.126416Z"
372,"1","charmander","2023-12-24T14:11:55.593849Z",269,"/data/upload/6/621456e0-00000274.jpg",0.673,"2023-12-24T14:11:55.593849Z"
373,"1","charmander","2023-12-24T14:11:56.654981Z",270,"/data/upload/6/c3640060-00000275.jpg",0.579,"2023-12-24T14:11:56.654981Z"
374,"1","charmander","2023-12-24T14:11:57.941967Z",271,"/data/upload/6/b86c8ee0-00000276.jpg",0.508,"2023-12-24T14:11:57.941967Z"
375,"1","charmander","2023-12-24T14:12:01.039503Z",272,"/data/upload/6/dda47dc0-00000277.jpg",2.615,"2023-12-24T14:12:01.039503Z"
376,"1","charmander","2023-12-24T14:12:02.557335Z",273,"/data/upload/6/d6c37519-00000278.jpg",0.712,"2023-12-24T14:12:02.557335Z"
377,"1","charmander","2023-12-24T14:12:03.697560Z",274,"/data/upload/6/f6a45730-00000279.jpg",0.683,"2023-12-24T14:12:03.697560Z"
378,"1","charmander","2023-12-24T14:12:05.262862Z",275,"/data/upload/6/a6a28f6b-00000280.jpg",0.739,"2023-12-24T14:12:05.262862Z"
379,"1","charmander","2023-12-24T14:12:06.770569Z",276,"/data/upload/6/4a482817-00000281.jpg",1.041,"2023-12-24T14:12:06.770569Z"
380,"1","charmander","2023-12-24T14:12:10.146818Z",277,"/data/upload/6/0c9f1644-00000282.jpg",2.595,"2023-12-24T14:12:10.146818Z"
381,"1","charmander","2023-12-24T14:12:12.363484Z",278,"/data/upload/6/212c9f46-00000283.jpg",1.751,"2023-12-24T14:12:12.363484Z"
382,"1","charmander","2023-12-24T14:12:14.062441Z",279,"/data/upload/6/1664bd8d-00000284.jpg",0.934,"2023-12-24T14:12:14.062441Z"
383,"1","charmander","2023-12-24T14:12:15.609776Z",280,"/data/upload/6/1aed7e23-00000285.jpg",1.086,"2023-12-24T14:12:15.609776Z"
384,"1","charmander","2023-12-24T14:12:17.859205Z",281,"/data/upload/6/bcc75fbb-00000286.jpg",1.492,"2023-12-24T14:12:17.859205Z"
385,"1","charmander","2023-12-24T14:12:20.798389Z",282,"/data/upload/6/e2600ba9-00000287.jpg",2.465,"2023-12-24T14:12:20.798389Z"
386,"1","charmander","2023-12-24T14:12:23.169925Z",283,"/data/upload/6/24931e61-00000288.jpg",1.571,"2023-12-24T14:12:23.169925Z"
387,"1","charmander","2023-12-24T14:12:24.545523Z",284,"/data/upload/6/33f2c3bb-00000289.jpg",0.911,"2023-12-24T14:12:24.545523Z"
388,"1","charmander","2023-12-24T14:12:27.031623Z",285,"/data/upload/6/d4ad3c43-00000290.jpg",1.692,"2023-12-24T14:12:27.031623Z"
389,"1","charmander","2023-12-24T14:12:28.312934Z",286,"/data/upload/6/80261d73-00000291.jpg",0.791,"2023-12-24T14:12:28.312934Z"
390,"1","charmander","2023-12-24T14:12:29.873003Z",287,"/data/upload/6/9e6a02d9-00000292.jpg",0.772,"2023-12-24T14:12:29.873003Z"
391,"1","charmander","2023-12-24T14:12:31.097416Z",288,"/data/upload/6/0d8b5673-00000293.jpg",0.725,"2023-12-24T14:12:31.097416Z"
392,"1","charmander","2023-12-24T14:12:32.682504Z",289,"/data/upload/6/c578b6e2-00000294.jpg",0.758,"2023-12-24T14:12:32.682504Z"
393,"1","charmander","2023-12-24T14:12:33.922167Z",290,"/data/upload/6/30c2fbb4-00000295.jpg",0.763,"2023-12-24T14:12:33.922167Z"
394,"1","charmander","2023-12-24T14:12:35.656840Z",291,"/data/upload/6/a0212b5c-00000296.jpg",0.934,"2023-12-24T14:12:35.656840Z"
395,"1","charmander","2023-12-24T14:12:36.896123Z",292,"/data/upload/6/5fffc94a-00000297.jpg",0.735,"2023-12-24T14:12:36.896123Z"
396,"1","charmander","2023-12-24T14:12:38.581399Z",293,"/data/upload/6/c95666e3-00000298.jpg",0.857,"2023-12-24T14:12:38.581399Z"
397,"1","charmander","2023-12-24T14:12:39.796516Z",294,"/data/upload/6/30f9e81c-00000299.jpg",0.71,"2023-12-24T14:12:39.796516Z"
398,"1","charmander","2023-12-24T14:12:41.374191Z",295,"/data/upload/6/fdd32cd3-00000300.jpg",0.75,"2023-12-24T14:12:41.374191Z"
399,"1","charmander","2023-12-24T14:12:42.449797Z",296,"/data/upload/6/8d7ea3d8-00000301.jpg",0.584,"2023-12-24T14:12:42.449797Z"
400,"1","charmander","2023-12-24T14:12:44.011870Z",297,"/data/upload/6/12f0df41-00000302.jpg",0.743,"2023-12-24T14:12:44.011870Z"
401,"1","charmander","2023-12-24T14:12:45.029633Z",298,"/data/upload/6/93e908e7-00000303.jpg",0.534,"2023-12-24T14:12:45.029633Z"
402,"1","charmander","2023-12-24T14:12:46.518143Z",299,"/data/upload/6/e571c8ed-00000304.jpg",0.658,"2023-12-24T14:12:46.518143Z"
403,"1","charmander","2023-12-24T14:12:47.625451Z",300,"/data/upload/6/87502528-00000305.jpg",0.608,"2023-12-24T14:12:47.625451Z"
404,"1","charmander","2023-12-24T14:12:49.060743Z",301,"/data/upload/6/9f9eb745-00000306.jpg",0.634,"2023-12-24T14:12:49.060743Z"
405,"1","charmander","2023-12-24T14:12:50.248751Z",302,"/data/upload/6/9d2d93f1-00000307.jpg",0.706,"2023-12-24T14:12:50.248751Z"
406,"1","charmander","2023-12-24T14:12:51.873366Z",303,"/data/upload/6/4bc41eb4-00000308.jpg",0.789,"2023-12-24T14:12:51.873366Z"
407,"1","charmander","2023-12-24T14:12:53.054594Z",304,"/data/upload/6/23fc0462-00000309.jpg",0.671,"2023-12-24T14:12:53.054594Z"
408,"1","charmander","2023-12-24T14:12:54.597725Z",305,"/data/upload/6/dca97393-00000310.jpg",0.753,"2023-12-24T14:12:54.597725Z"
409,"1","charmander","2023-12-24T14:12:55.786384Z",306,"/data/upload/6/7ea813c7-00000311.jpg",0.707,"2023-12-24T14:12:55.786384Z"
410,"1","charmander","2023-12-24T14:12:57.553101Z",307,"/data/upload/6/0f17c2cd-00000312.jpg",0.961,"2023-12-24T14:12:57.553101Z"
411,"1","charmander","2023-12-24T14:12:58.897623Z",308,"/data/upload/6/07bb6a53-00000313.jpg",0.863,"2023-12-24T14:12:58.897623Z"
412,"1","charmander","2023-12-24T14:13:00.868146Z",309,"/data/upload/6/01dbdcdd-00000314.jpg",1.158,"2023-12-24T14:13:00.868146Z"
413,"1","charmander","2023-12-24T14:13:02.070441Z",310,"/data/upload/6/560f1ad9-00000315.jpg",0.709,"2023-12-24T14:13:02.070441Z"
414,"1","charmander","2023-12-24T14:13:04.184482Z",311,"/data/upload/6/c2d1f505-00000316.jpg",1.27,"2023-12-24T14:13:04.184482Z"
415,"1","charmander","2023-12-24T14:13:05.630265Z",312,"/data/upload/6/cb3791ed-00000317.jpg",0.971,"2023-12-24T14:13:05.630265Z"
416,"1","charmander","2023-12-24T14:13:07.261274Z",313,"/data/upload/6/c9bf674a-00000318.jpg",0.83,"2023-12-24T14:13:07.261274Z"
417,"1","charmander","2023-12-24T14:13:08.392309Z",314,"/data/upload/6/62b1828a-00000319.jpg",0.644,"2023-12-24T14:13:08.392309Z"
418,"1","charmander","2023-12-24T14:13:10.167989Z",315,"/data/upload/6/c4204c14-00000320.jpg",0.955,"2023-12-24T14:13:10.167989Z"
419,"1","charmander","2023-12-24T14:13:11.612055Z",316,"/data/upload/6/563af26a-00000321.jpg",0.955,"2023-12-24T14:13:11.612055Z"
420,"1","charmander","2023-12-24T14:13:13.306862Z",317,"/data/upload/6/54876317-00000322.jpg",0.888,"2023-12-24T14:13:13.306862Z"
421,"1","charmander","2023-12-24T14:13:15.192557Z",318,"/data/upload/6/df059356-00000323.jpg",1.387,"2023-12-24T14:13:15.192557Z"
422,"1","charmander","2023-12-24T14:13:16.810444Z",319,"/data/upload/6/695a7bc8-00000324.jpg",0.778,"2023-12-24T14:13:16.810444Z"
423,"1","charmander","2023-12-24T14:13:18.463956Z",320,"/data/upload/6/7cfce42d-00000325.jpg",1.104,"2023-12-24T14:13:18.463956Z"
424,"1","charmander","2023-12-24T14:13:20.310333Z",321,"/data/upload/6/33d829e1-00000326.jpg",1.057,"2023-12-24T14:13:20.310333Z"
425,"1","charmander","2023-12-24T14:13:21.876722Z",322,"/data/upload/6/52e83ee6-00000327.jpg",1.061,"2023-12-24T14:13:21.876722Z"
426,"1","charmander","2023-12-24T14:13:24.509835Z",323,"/data/upload/6/3ec36b97-00000328.jpg",1.812,"2023-12-24T14:13:24.509835Z"
427,"1","charmander","2023-12-24T14:13:25.777733Z",324,"/data/upload/6/4f561e73-00000329.jpg",0.777,"2023-12-24T14:13:25.777733Z"
428,"1","charmander","2023-12-24T14:13:27.792550Z",325,"/data/upload/6/c3313468-00000330.jpg",1.156,"2023-12-24T14:13:27.792550Z"
429,"1","charmander","2023-12-24T14:13:29.022811Z",326,"/data/upload/6/40f9e205-00000331.jpg",0.749,"2023-12-24T14:13:29.022811Z"
430,"1","charmander","2023-12-24T14:13:30.535100Z",327,"/data/upload/6/583ff90f-00000332.jpg",0.71,"2023-12-24T14:13:30.535100Z"
431,"1","charmander","2023-12-24T14:13:31.820998Z",328,"/data/upload/6/2be7e2f1-00000333.jpg",0.79,"2023-12-24T14:13:31.820998Z"
432,"1","charmander","2023-12-24T14:13:33.314773Z",329,"/data/upload/6/72da4fb0-00000335.jpg",0.667,"2023-12-24T14:13:33.314773Z"
433,"1","charmander","2023-12-24T14:13:34.317718Z",330,"/data/upload/6/f476f533-00000336.jpg",0.506,"2023-12-24T14:13:34.317718Z"
434,"1","charmander","2023-12-24T14:13:36.068027Z",331,"/data/upload/6/6159bd97-00000337.jpg",0.924,"2023-12-24T14:13:36.068027Z"
435,"1","charmander","2023-12-24T14:13:36.986499Z",332,"/data/upload/6/12ea1b6a-00000338.jpg",0.422,"2023-12-24T14:13:36.986499Z"
436,"1","charmander","2023-12-24T14:13:38.430857Z",333,"/data/upload/6/14f6fd36-00000339.jpg",0.632,"2023-12-24T14:13:38.430857Z"
437,"1","charmander","2023-12-24T14:13:39.755180Z",334,"/data/upload/6/f25db019-00000340.jpg",0.824,"2023-12-24T14:13:39.755180Z"
438,"1","charmander","2023-12-24T14:13:41.270373Z",335,"/data/upload/6/3a88940d-00000341.jpg",0.72,"2023-12-24T14:13:41.270373Z"
439,"1","charmander","2023-12-24T14:13:42.546557Z",336,"/data/upload/6/551bbd98-00000342.jpg",0.755,"2023-12-24T14:13:42.546557Z"
440,"1","charmander","2023-12-24T14:13:44.416826Z",337,"/data/upload/6/3b077b87-00000343.jpg",1.016,"2023-12-24T14:13:44.416826Z"
441,"1","charmander","2023-12-24T14:13:45.559029Z",338,"/data/upload/6/5138da9b-00000344.jpg",0.653,"2023-12-24T14:13:45.559029Z"
442,"1","charmander","2023-12-24T14:13:47.112023Z",339,"/data/upload/6/4a22f6d9-00000345.jpg",0.727,"2023-12-24T14:13:47.112023Z"
443,"1","charmander","2023-12-24T14:13:48.499801Z",340,"/data/upload/6/7ad38868-00000347.jpg",0.875,"2023-12-24T14:13:48.499801Z"
444,"1","charmander","2023-12-24T14:13:50.033370Z",341,"/data/upload/6/56f58213-00000348.jpg",0.722,"2023-12-24T14:13:50.033370Z"
445,"1","charmander","2023-12-24T14:13:51.060505Z",342,"/data/upload/6/ee1a5ab0-00000349.jpg",0.511,"2023-12-24T14:13:51.060505Z"
446,"1","charmander","2023-12-24T14:13:52.573056Z",343,"/data/upload/6/54365b04-00000350.jpg",0.725,"2023-12-24T14:13:52.573056Z"
447,"1","charmander","2023-12-24T14:13:53.659724Z",344,"/data/upload/6/9ab5533b-00000351.jpg",0.578,"2023-12-24T14:13:53.660731Z"
448,"1","charmander","2023-12-24T14:13:55.285687Z",345,"/data/upload/6/3b4e2a3c-00000352.jpg",0.789,"2023-12-24T14:13:55.285687Z"
449,"1","charmander","2023-12-24T14:13:56.362605Z",346,"/data/upload/6/b849d42c-00000353.jpg",0.566,"2023-12-24T14:13:56.362605Z"
450,"1","charmander","2023-12-24T14:13:57.825989Z",347,"/data/upload/6/a03dc1f8-00000354.jpg",0.654,"2023-12-24T14:13:57.825989Z"
451,"1","charmander","2023-12-24T14:13:58.873782Z",348,"/data/upload/6/3f810a0d-00000355.jpg",0.535,"2023-12-24T14:13:58.873782Z"
452,"1","charmander","2023-12-24T14:14:00.415935Z",349,"/data/upload/6/6b194098-00000356.jpg",0.714,"2023-12-24T14:14:00.415935Z"
453,"1","charmander","2023-12-24T14:14:01.846825Z",350,"/data/upload/6/5dd7a23d-00000357.jpg",0.909,"2023-12-24T14:14:01.846825Z"
454,"1","charmander","2023-12-24T14:14:03.509924Z",351,"/data/upload/6/c69b1680-00000358.jpg",0.834,"2023-12-24T14:14:03.509924Z"
455,"1","charmander","2023-12-24T14:14:04.675000Z",352,"/data/upload/6/0a40c385-00000359.jpg",0.648,"2023-12-24T14:14:04.675000Z"
456,"1","charmander","2023-12-24T14:14:06.269489Z",353,"/data/upload/6/63ff49e8-00000360.jpg",0.774,"2023-12-24T14:14:06.269489Z"
457,"1","charmander","2023-12-24T14:14:07.322900Z",354,"/data/upload/6/f76e9f53-00000361.jpg",0.55,"2023-12-24T14:14:07.322900Z"
458,"1","charmander","2023-12-24T14:14:08.820504Z",355,"/data/upload/6/0b5a0769-00000362.jpg",0.684,"2023-12-24T14:14:08.820504Z"
